#
# Results on Thu, 24 Mar 2022 22:32:19 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/99.0.4844.82 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,0,0,instructions_A,NULL,PennController,0,_Trial_,Start,1648159649135,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,0,0,instructions_A,NULL,PennController,0,_Header_,Start,1648159649135,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,0,0,instructions_A,NULL,PennController,0,_Header_,End,1648159649135,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,0,0,instructions_A,NULL,PennController,0,_Trial_,End,1648159653966,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,1,0,instructions_B,NULL,PennController,1,_Trial_,Start,1648159653969,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,1,0,instructions_B,NULL,PennController,1,_Header_,Start,1648159653969,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,1,0,instructions_B,NULL,PennController,1,_Header_,End,1648159653969,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,1,0,instructions_B,NULL,PennController,1,_Trial_,End,1648159654811,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,2,0,instructions_C,NULL,PennController,2,_Trial_,Start,1648159654812,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,2,0,instructions_C,NULL,PennController,2,_Header_,Start,1648159654812,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,2,0,instructions_C,NULL,PennController,2,_Header_,End,1648159654812,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,2,0,instructions_C,NULL,PennController,2,_Trial_,End,1648159655963,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,3,0,instructions_D,NULL,PennController,3,_Trial_,Start,1648159655964,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,3,0,instructions_D,NULL,PennController,3,_Header_,Start,1648159655964,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,3,0,instructions_D,NULL,PennController,3,_Header_,End,1648159655964,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,3,0,instructions_D,NULL,PennController,3,_Trial_,End,1648159656721,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,4,0,instructions_Extra,NULL,PennController,4,_Trial_,Start,1648159656722,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,4,0,instructions_Extra,NULL,PennController,4,_Header_,Start,1648159656722,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,4,0,instructions_Extra,NULL,PennController,4,_Header_,End,1648159656722,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,4,0,instructions_Extra,NULL,PennController,4,_Trial_,End,1648159657369,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,5,0,keyboard_warning,NULL,PennController,5,_Trial_,Start,1648159657370,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,5,0,keyboard_warning,NULL,PennController,5,_Header_,Start,1648159657370,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,5,0,keyboard_warning,NULL,PennController,5,_Header_,End,1648159657370,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,5,0,keyboard_warning,NULL,PennController,5,_Trial_,End,1648159658873,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,26,0,p_trial_4_spatial_cue_UP,NULL,PennController,32,_Trial_,Start,1648159658876,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,26,0,p_trial_4_spatial_cue_UP,NULL,PennController,32,_Header_,Start,1648159658876,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,26,0,p_trial_4_spatial_cue_UP,NULL,PennController,32,_Header_,End,1648159658876,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,26,0,p_trial_4_spatial_cue_UP,NULL,PennController,32,_Trial_,End,1648159664880,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,20,0,p_trial_3_double_cue_UP,NULL,PennController,26,_Trial_,Start,1648159664882,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,20,0,p_trial_3_double_cue_UP,NULL,PennController,26,_Header_,Start,1648159664882,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,20,0,p_trial_3_double_cue_UP,NULL,PennController,26,_Header_,End,1648159664882,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,20,0,p_trial_3_double_cue_UP,NULL,PennController,26,_Trial_,End,1648159670886,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,23,0,p_trial_3_double_cue_DOWN,NULL,PennController,29,_Trial_,Start,1648159670888,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,23,0,p_trial_3_double_cue_DOWN,NULL,PennController,29,_Header_,Start,1648159670888,CRYSTAL,NULL
1648161139,ea4822a528ee3bb453e635d65811542e,PennController,23,0,p_trial_3_double_cue_DOWN,NULL,PennController,29,_Header_,End,1648159670888,CRYSTAL,NULL
