#
# Results on Fri, 03 Dec 2021 11:53:07 GMT
# USER AGENT: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/96.0.4664.45 Safari/537.36
# Design number was non-random = 0
#
# Columns below this comment are as follows:
# 1. Results reception time.
# 2. MD5 hash of participant's IP address.
# 3. Controller name.
# 4. Order number of item.
# 5. Inner element number.
# 6. Label.
# 7. Latin Square Group.
# 8. PennElementType.
# 9. PennElementName.
# 10. Parameter.
# 11. Value.
# 12. EventTime.
# 13. id.
# 14. Comments.
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,0,0,instructions_A,NULL,PennController,0,_Trial_,Start,1638531377005,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,0,0,instructions_A,NULL,PennController,0,_Header_,Start,1638531377005,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,0,0,instructions_A,NULL,PennController,0,_Header_,End,1638531377005,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,0,0,instructions_A,NULL,PennController,0,_Trial_,End,1638531384225,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,1,0,instructions_B,NULL,PennController,1,_Trial_,Start,1638531384229,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,1,0,instructions_B,NULL,PennController,1,_Header_,Start,1638531384229,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,1,0,instructions_B,NULL,PennController,1,_Header_,End,1638531384229,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,1,0,instructions_B,NULL,PennController,1,_Trial_,End,1638531384962,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,2,0,instructions_C,NULL,PennController,2,_Trial_,Start,1638531384963,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,2,0,instructions_C,NULL,PennController,2,_Header_,Start,1638531384963,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,2,0,instructions_C,NULL,PennController,2,_Header_,End,1638531384963,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,2,0,instructions_C,NULL,PennController,2,_Trial_,End,1638531385604,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,3,0,instructions_D,NULL,PennController,3,_Trial_,Start,1638531385605,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,3,0,instructions_D,NULL,PennController,3,_Header_,Start,1638531385605,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,3,0,instructions_D,NULL,PennController,3,_Header_,End,1638531385605,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,3,0,instructions_D,NULL,PennController,3,_Trial_,End,1638531386048,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,16,0,p_trial_3_double_cue_UP,NULL,PennController,20,_Trial_,Start,1638531386049,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,16,0,p_trial_3_double_cue_UP,NULL,PennController,20,_Header_,Start,1638531386049,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,16,0,p_trial_3_double_cue_UP,NULL,PennController,20,_Header_,End,1638531386049,CURY_2,NULL
1638532387,4482cad4ed88b0912e8c24f9e8eba85c,PennController,16,0,p_trial_3_double_cue_UP,NULL,PennController,20,_Trial_,End,1638531390697,CURY_2,NULL
